epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,g
0,0.0,25.0,25,False,False,-((((w-log(Om))*(a-((a+((((((Om/(-(((a)**(2)))-a))+w))**(-1)))**(0.5)))-sigma8)))*1.0)),"[neg mul mul sub w log Om sub a sub add a sqrt inv add div Om sub neg n2 a
 a w sigma8 1.0]",1.0,1.0
0,0.14597969237198144,7.0,7,True,False,((((log(((-(((w)**(2))))**(-1))))**(-1)))**(0.5)),[sqrt inv log inv neg n2 w],1.0,1.0
0,0.17720826561853897,4.0,4,True,False,(sigma8-log(1.0)),[sub sigma8 log 1.0],1.0,1.0
0,0.1981860873311949,13.0,13,True,False,((((exp(((log(1.0))**(-1)))*w)/-((((w-1.0))**(-1)))))**(-1)),[inv div mul exp inv log 1.0 w neg inv sub w 1.0],1.0,1.0
0,0.0,24.0,24,False,False,((((-(a)*(g*((((w+(a/(a-a)))*(((((-(((1.0)**(0.5)))-a))**(2)))**(-1))))**(2))))+Om))**(0.5)),"[sqrt add mul neg a mul g n2 mul add w div a sub a a inv n2 sub neg sqrt
 1.0 a Om]",1.0,1.0
0,1.799078580955689e-34,12.0,12,True,False,exp(((log(-((((-(w))**(0.5))+(((Om)**(2))*1.0)))))**(-1))),[exp inv log neg add sqrt neg w mul n2 Om 1.0],1.0,1.0
0,0.18076037063995778,8.0,8,True,False,(((((((((exp(w))**(-1)))**(0.5)))**(0.5))+w))**(0.5)),[sqrt add sqrt sqrt inv exp w w],1.0,1.0
0,0.16677254979737913,6.0,6,True,False,(exp((Om*w))+sigma8),[add exp mul Om w sigma8],1.0,1.0
0,0.0,26.0,26,False,False,(sigma8*log((a/((((-((((((((((-((a*((((g*1.0)+g)+sigma8)-1.0))))**(2)))**(2))-a))**(0.5)))**(-1))))**(2)))**(-1))))),"[mul sigma8 log div a inv n2 neg inv sqrt sub n2 n2 neg mul a sub add add
 mul g 1.0 g sigma8 1.0 a]",1.0,1.0
0,0.16820232927399822,11.0,11,True,False,(sigma8-((1.0/exp(((1.0)**(-1))))+(w/1.0))),[sub sigma8 add div 1.0 exp inv 1.0 div w 1.0],1.0,1.0
0,0.1599857244673106,12.0,12,True,False,(log(w)+((log((((exp(((((w)**(-1)))**(0.5))))**(0.5))*w)))**(-1))),[add log w inv log mul sqrt exp sqrt inv w w],1.0,1.0
0,0.1930391420878093,8.0,8,True,False,(((log(((-(exp(Om)))**(-1))))**(0.5))-sigma8),[sub sqrt log inv neg exp Om sigma8],1.0,1.0
0,0.18927874997348318,4.0,4,True,False,(sigma8*log(1.0)),[mul sigma8 log 1.0],1.0,1.0
0,0.11547897942692543,9.0,9,True,False,(((exp(-(Om))*exp(((((w)**(2)))**(2)))))**(2)),[n2 mul exp neg Om exp n2 n2 w],1.0,1.0
0,0.0,27.0,27,False,False,-((Om/((-(g)+(sigma8/(w*(((((((((((((1.0/1.0))**(-1))-1.0)+g)-1.0)+w))**(-1)))**(2)))**(-1)))))/Om))),"[neg div Om div add neg g div sigma8 mul w inv n2 inv add sub add sub inv
 div 1.0 1.0 1.0 g 1.0 w Om]",1.0,1.0
0,0.0,24.0,24,False,False,(a/(-((a-((g+(a/(((a/(-((((((sigma8/a))**(2)))**(-1)))+a)))**(-1))))*1.0)))-Om)),"[div a sub neg sub a mul add g div a inv div a add neg inv n2 div sigma8 a
 a 1.0 Om]",1.0,1.0
0,0.17457997090362692,14.0,14,True,False,log(((((w*Om))**(0.5))+(((exp((((sigma8-Om))**(2)))-sigma8))**(-1)))),[log add sqrt mul w Om inv sub exp n2 sub sigma8 Om sigma8],1.0,1.0
0,0.0,21.0,21,False,False,((log((((1.0*(((Om)**(2))-(a*-((sigma8/(((1.0/(((((a)**(-1))-sigma8))**(2))))**(0.5))))))))**(-1))))**(0.5)),"[sqrt log inv mul 1.0 sub n2 Om mul a neg div sigma8 sqrt div 1.0 n2 sub
 inv a sigma8]",1.0,1.0
0,0.0,21.0,21,False,False,((((g+(((((log(((sigma8)**(2))))**(0.5))*(((1.0/(g*(w/(w*g)))))**(2))))**(-1)))*1.0))**(2)),"[n2 mul add g inv mul sqrt log n2 sigma8 n2 div 1.0 mul g div w mul w g
 1.0]",1.0,1.0
0,0.0,29.0,29,False,False,(((sigma8)**(0.5))*((log((((((g*((((((((((1.0/(1.0*w)))**(-1))-Om)+g)+w))**(-1)))**(0.5)))+w))**(2))+Om))*w)/g)),"[mul sqrt sigma8 div mul log add n2 add mul g sqrt inv add add sub inv div
 1.0 mul 1.0 w Om g w w Om w g]",1.0,1.0
0,0.17506299375621162,6.0,6,True,False,((((log(((-(Om))**(-1))))**(-1)))**(0.5)),[sqrt inv log inv neg Om],1.0,1.0
0,0.21315013745334807,15.0,15,True,False,((((((((1.0-sigma8))**(-1)))**(2)))**(-1))-exp(((((((a/a))**(2))+w))**(0.5)))),[sub inv n2 inv sub 1.0 sigma8 exp sqrt add n2 div a a w],1.0,1.0
0,0.19805212103838002,6.0,6,True,False,(((log(((Om)**(0.5)))/Om))**(-1)),[inv div log sqrt Om Om],1.0,1.0
0,0.0,27.0,27,False,False,(a/(1.0*((((((((((((1.0/(((((a)**(-1)))**(0.5))-(w/((a)**(0.5))))))**(0.5))+w)-a)-a)+Om)-w))**(2)))**(2)))),"[div a mul 1.0 n2 n2 sub add sub sub add sqrt div 1.0 sub sqrt inv a div w
 sqrt a w a a Om w]",1.0,1.0
0,0.24609258369128867,14.0,14,True,True,((w+log((((((((Om)**(2)))**(2))+sigma8)+w)+Om)))*sigma8),[mul add w log add add add n2 n2 Om sigma8 w Om sigma8],1.0,1.0
0,0.20120361121009953,16.0,16,True,False,(g/(sigma8*(-(((-(((-(((g+g)-g)))**(2))))**(0.5)))-g))),[div g mul sigma8 sub neg sqrt neg n2 neg sub add g g g g],1.0,1.0
0,0.12310240055116015,14.0,14,True,False,((log((((((exp((((w)**(-1))-w))+(((w)**(0.5))*1.0)))**(0.5)))**(0.5))))**(-1)),[inv log sqrt sqrt add exp sub inv w w mul sqrt w 1.0],1.0,1.0
0,0.0002218489484760072,15.0,15,True,False,exp((((log((((1.0)**(2))+(Om*((-(Om))**(0.5)))))-(w-w)))**(-1))),[exp inv sub log add n2 1.0 mul Om sqrt neg Om sub w w],1.0,1.0
0,0.1822556936833896,9.0,9,True,False,exp(-((((((((w-((1.0)**(2))))**(0.5)))**(-1)))**(0.5)))),[exp neg sqrt inv sqrt sub w n2 1.0],1.0,1.0
0,0.0,25.0,25,False,False,(((a*((((((((((log((w*1.0))-sigma8)/(((w*(w/(Om/sigma8))))**(2))))**(2))+sigma8)+Om))**(-1)))**(2))))**(2)),"[n2 mul a n2 inv add add n2 div sub log mul w 1.0 sigma8 n2 mul w div w
 div Om sigma8 sigma8 Om]",1.0,1.0
0,0.17527293960503157,8.0,8,True,False,((exp(((Om*w)/((sigma8)**(-1)))))**(0.5)),[sqrt exp div mul Om w inv sigma8],1.0,1.0
0,0.16890818506649327,14.0,14,True,False,exp(((((((((w)**(0.5))*-(w))-(((((Om)**(-1)))**(2))-w)))**(0.5)))**(-1))),[exp inv sqrt sub mul sqrt w neg w sub n2 inv Om w],1.0,1.0
0,0.0,23.0,23,False,False,((((exp((((((1.0+(((g*((sigma8+sigma8)/g)))**(0.5)))/g))**(0.5))/((((w+a))**(0.5))+g))))**(2)))**(-1)),"[inv n2 exp div sqrt div add 1.0 sqrt mul g div add sigma8 sigma8 g g add
 sqrt add w a g]",1.0,1.0
0,0.1877720453575431,7.0,7,True,False,(((Om)**(2))-((log(((1.0)**(0.5))))**(2))),[sub n2 Om n2 log sqrt 1.0],1.0,1.0
0,0.0628433481314477,16.0,16,True,False,(Om-(((((((1.0+(-(sigma8)+1.0))+(sigma8-1.0))-sigma8))**(2)))**(-1))),[sub Om inv n2 sub add add 1.0 add neg sigma8 1.0 sub sigma8 1.0 sigma8],1.0,1.0
0,0.2636889101759864,18.0,18,True,True,(log(-(exp((-((sigma8*((((Om-(sigma8-sigma8)))**(-1))+sigma8)))-sigma8))))+sigma8),"[add log neg exp sub neg mul sigma8 add inv sub Om sub sigma8 sigma8
 sigma8 sigma8 sigma8]",1.0,1.0
0,0.17962493852167222,4.0,4,True,False,(((sigma8*w))**(2)),[n2 mul sigma8 w],1.0,1.0
0,0.18848171759297033,16.0,16,True,False,((((((((((sigma8/((1.0)**(0.5))))**(-1))-log((sigma8+1.0))))**(2))*Om))**(2))/1.0),[div n2 mul n2 sub inv div sigma8 sqrt 1.0 log add sigma8 1.0 Om 1.0],1.0,1.0
0,0.13971724232448876,14.0,14,True,False,(sigma8+(((exp((((log((((Om)**(0.5))-sigma8)))**(0.5))-w)))**(0.5))/1.0)),[add sigma8 div sqrt exp sub sqrt log sub sqrt Om sigma8 w 1.0],1.0,1.0
0,0.1893365354966751,16.0,16,True,False,(((((exp(1.0)/((1.0)**(-1)))/log(1.0))*g)+(w*g))/g),[div add mul div div exp 1.0 inv 1.0 log 1.0 g mul w g g],1.0,1.0
0,0.19512663100184352,11.0,11,True,False,(-(w)*-(exp((((((log(sigma8))**(2))+w))**(-1))))),[mul neg w neg exp inv add n2 log sigma8 w],1.0,1.0
0,0.21969348687800236,6.0,6,True,False,(w-((((exp(Om))**(2)))**(-1))),[sub w inv n2 exp Om],1.0,1.0
0,0.0,23.0,23,False,False,((((exp(sigma8)*Om)/(a/(((((((1.0*(((((a)**(0.5))+(1.0/g)))**(-1))))**(-1))-a)-w))**(2)))))**(2)),"[n2 div mul exp sigma8 Om div a n2 sub sub inv mul 1.0 inv add sqrt a div
 1.0 g a w]",1.0,1.0
0,0.08837558226918114,16.0,16,True,False,((((((((-(((((log(((1.0)**(0.5))))**(2))/Om)/w)))**(2))-Om)*1.0))**(-1)))**(2)),[n2 inv mul sub n2 neg div div n2 log sqrt 1.0 Om w Om 1.0],1.0,1.0
0,0.06792667337459901,11.0,11,True,False,(((sigma8-((exp((((sigma8)**(0.5))-((log(sigma8))**(2)))))**(2))))**(2)),[n2 sub sigma8 n2 exp sub sqrt sigma8 n2 log sigma8],1.0,1.0
0,0.18034019827496753,17.0,17,True,False,log((((exp((((1.0+(w-1.0))/-((w-w)))+w))/sigma8))**(2))),[log n2 div exp add div add 1.0 sub w 1.0 neg sub w w w sigma8],1.0,1.0
0,0.1737044449219902,5.0,5,True,False,exp(((log(((w)**(0.5))))**(2))),[exp n2 log sqrt w],1.0,1.0
0,0.0,21.0,21,False,False,log((((g)**(2))*(((((a*(((((sigma8*-((sigma8/(((w/(a/sigma8)))**(-1))))))**(0.5)))**(0.5))))**(2)))**(-1)))),"[log mul n2 g inv n2 mul a sqrt sqrt mul sigma8 neg div sigma8 inv div w
 div a sigma8]",1.0,1.0
0,0.16345569677798727,4.0,4,True,False,(((1.0)**(-1))+sigma8),[add inv 1.0 sigma8],1.0,1.0
0,0.1787353273637683,17.0,17,True,False,(((log(((((exp(((Om)**(-1))))**(-1))+(w/w))/w))-Om)/sigma8)-w),[sub div sub log div add inv exp inv Om div w w w Om sigma8 w],1.0,1.0
0,0.17366132445653853,5.0,5,True,False,-((((w/1.0))**(-1))),[neg inv div w 1.0],1.0,1.0
0,0.1733702370686993,22.0,22,True,False,((exp(Om)-(a*((exp((((sigma8-sigma8)*Om)/sigma8))/a)-(a/((a)**(2))))))*sigma8),"[mul sub exp Om mul a sub div exp div mul sub sigma8 sigma8 Om sigma8 a
 div a n2 a sigma8]",1.0,1.0
0,0.13918124029778484,4.0,4,True,False,(((1.0+1.0))**(2)),[n2 add 1.0 1.0],1.0,1.0
0,0.20204410540338538,10.0,10,True,False,(((-(((Om)**(0.5)))-(((sigma8/((1.0)**(2))))**(0.5))))**(-1)),[inv sub neg sqrt Om sqrt div sigma8 n2 1.0],1.0,1.0
0,0.0072926772986986734,17.0,17,True,False,((((((((g*(((1.0-((w)**(2)))*((g)**(-1)))+((g)**(-1))))-w))**(2)))**(2)))**(2)),[n2 n2 n2 sub mul g add mul sub 1.0 n2 w inv g inv g w],1.0,1.0
0,0.17367297301532672,5.0,5,True,False,-((w+log(w))),[neg add w log w],1.0,1.0
0,0.0,22.0,22,False,False,(Om+log(((((1.0*((g)**(0.5)))*((sigma8/sigma8)/(sigma8/-(((w/((g)**(2)))+a))))))**(0.5)))),"[add Om log sqrt mul mul 1.0 sqrt g div div sigma8 sigma8 div sigma8 neg
 add div w n2 g a]",1.0,1.0
0,0.0,14.0,14,True,False,(exp((((Om+((sigma8)**(-1))))**(0.5)))*-((g*(((g-g))**(-1))))),[mul exp sqrt add Om inv sigma8 neg mul g inv sub g g],1.0,
0,0.18627837912705103,16.0,16,True,False,exp((w*(((((((((w-w)-sigma8))**(2))*1.0)*a)/a))**(-1)))),[exp mul w inv div mul mul n2 sub sub w w sigma8 1.0 a a],1.0,1.0
0,0.0,25.0,25,False,False,-((((exp(((((((((a)**(0.5))+((((((((Om/a))**(0.5)))**(-1))+(a/w))+w)+a)))**(0.5)))**(-1))/1.0)))**(0.5))*a)),"[neg mul sqrt exp div inv sqrt add sqrt a add add add inv sqrt div Om a
 div a w w a 1.0 a]",1.0,1.0
0,0.1893365354966751,4.0,4,True,False,(w--(1.0)),[sub w neg 1.0],1.0,1.0
0,0.1859689824534244,9.0,9,True,False,(((1.0)**(-1))*exp((-(Om)-((sigma8)**(-1))))),[mul inv 1.0 exp sub neg Om inv sigma8],1.0,1.0
0,0.18446422538056134,15.0,15,True,False,-(log(((-((((-((w*(1.0*(sigma8+sigma8))))-sigma8))**(-1))))**(-1)))),[neg log inv neg inv sub neg mul w mul 1.0 add sigma8 sigma8 sigma8],1.0,1.0
0,0.1846462105476589,6.0,6,True,False,-((log(sigma8)+log(w))),[neg add log sigma8 log w],1.0,1.0
0,0.159227470198072,17.0,17,True,False,((exp(((Om-(-(g)*((w+1.0)*-((w/g)))))+w)))**(-1)),[inv exp add sub Om mul neg g mul add w 1.0 neg div w g w],1.0,1.0
0,0.0,24.0,24,False,False,(1.0/((((g)**(2))+(-((((-((w*(1.0*-((a/((((g)**(0.5)))**(0.5))))))))**(0.5))-a))-Om))*g)),"[div 1.0 mul add n2 g sub neg sub sqrt neg mul w mul 1.0 neg div a sqrt
 sqrt g a Om g]",1.0,1.0
0,0.0,25.0,25,False,False,((exp((a*((((-((((((-((((g*(((((((((1.0+a))**(2)))**(-1)))**(2))-1.0)-sigma8)))**(-1))))**(-1))+g))**(2))))**(-1)))**(2)))))**(-1)),"[inv exp mul a n2 inv neg n2 add inv neg inv mul g sub sub n2 inv n2 add
 1.0 a 1.0 sigma8 g]",1.0,1.0
0,0.1892781390328536,11.0,11,True,False,((((((((-(w)+((Om)**(-1)))*((Om)**(-1))))**(-1)))**(2)))**(2)),[n2 n2 inv mul add neg w inv Om inv Om],1.0,1.0
0,0.18698813436815295,15.0,15,True,False,((-(log((sigma8*(((sigma8)**(0.5))+exp(w)))))/g)*(g+g)),[mul div neg log mul sigma8 add sqrt sigma8 exp w g add g g],1.0,1.0
0,0.15333205181693194,11.0,11,True,False,((w+((sigma8)**(0.5)))+(sigma8/(sigma8*exp(w)))),[add add w sqrt sigma8 div sigma8 mul sigma8 exp w],1.0,1.0
0,0.0,23.0,23,False,False,((g-(g-((((-(((((a-(Om/-((a*(((g+g))**(2))))))/w))**(0.5))))**(2)))**(-1))))/Om),"[div sub g sub g inv n2 neg sqrt div sub a div Om neg mul a n2 add g g w
 Om]",1.0,1.0
0,0.18137357305878918,14.0,14,True,False,exp(-(((((w*(((w*w))**(2)))*Om)+Om)+sigma8))),[exp neg add add mul mul w n2 mul w w Om Om sigma8],1.0,1.0
0,0.1712233893694716,5.0,5,True,False,exp((Om*((Om)**(0.5)))),[exp mul Om sqrt Om],1.0,1.0
0,0.18884146205798466,10.0,10,True,False,exp(-(((sigma8-(log(Om)*Om))/Om))),[exp neg div sub sigma8 mul log Om Om Om],1.0,1.0
0,0.2595718224447041,7.0,7,True,True,(w*(((sigma8+((1.0)**(2))))**(2))),[mul w n2 add sigma8 n2 1.0],1.0,1.0
0,0.1753483724124117,11.0,11,True,False,-((-((w+exp(sigma8)))/-(((-(sigma8))**(-1))))),[neg div neg add w exp sigma8 neg inv neg sigma8],1.0,1.0
0,0.19566381623567802,5.0,5,True,False,(w/((exp(w))**(-1))),[div w inv exp w],1.0,1.0
0,0.0,23.0,23,False,False,((((sigma8*log(1.0)))**(2))+log(((a/(((((((1.0/(a*((sigma8)**(-1))))-Om)-1.0))**(-1)))**(2)))-a))),"[add n2 mul sigma8 log 1.0 log sub div a n2 inv sub sub div 1.0 mul a inv
 sigma8 Om 1.0 a]",1.0,1.0
0,0.2068269092553929,15.0,15,True,False,-(((exp((((log((sigma8-(Om/w)))*a)*1.0)/a)))**(-1))),[neg inv exp div mul mul log sub sigma8 div Om w a 1.0 a],1.0,1.0
0,0.19314726417805234,9.0,9,True,False,((-((((sigma8)**(-1))/-((w*Om)))))**(-1)),[inv neg div inv sigma8 neg mul w Om],1.0,1.0
0,0.24346541039599456,7.0,7,True,True,log((sigma8*(((sigma8)**(0.5))-sigma8))),[log mul sigma8 sub sqrt sigma8 sigma8],1.0,1.0
0,5.686609925890278e-35,17.0,17,True,False,(-((exp(((((((((((w+((((1.0)**(-1)))**(2))))**(2)))**(-1)))**(0.5))-1.0))**(2)))-Om))/1.0),[div neg sub exp n2 sub sqrt inv n2 add w n2 inv 1.0 1.0 Om 1.0],1.0,1.0
0,0.18324606091454176,10.0,10,True,False,exp(-((((-((g/g))+log(w)))**(0.5)))),[exp neg sqrt add neg div g g log w],1.0,1.0
0,0.0,24.0,24,False,False,exp((a/((((1.0)**(0.5))/g)*(g/(((a*(Om/(((((((sigma8+a))**(2))-g)+sigma8))**(2)))))**(0.5)))))),"[exp div a mul div sqrt 1.0 g div g sqrt mul a div Om n2 add sub n2 add
 sigma8 a g sigma8]",1.0,1.0
0,0.17093554424642363,15.0,15,True,False,(a/((1.0/((((Om*w)*(((Om)**(0.5))*a)))**(-1)))+a)),[div a add div 1.0 inv mul mul Om w mul sqrt Om a a],1.0,1.0
0,0.21055671153267683,12.0,12,True,False,(((((exp(((-(sigma8))**(0.5))))**(0.5)))**(0.5))*-(((exp(((Om)**(2))))**(-1)))),[mul sqrt sqrt exp sqrt neg sigma8 neg inv exp n2 Om],1.0,1.0
0,0.17780157852280726,14.0,14,True,False,(((1.0)**(0.5))+(a/(((log(-((((sigma8*sigma8))**(0.5))))/a))**(-1)))),[add sqrt 1.0 div a inv div log neg sqrt mul sigma8 sigma8 a],1.0,1.0
0,0.20409979996018157,15.0,15,True,False,(1.0*-((1.0+((Om+Om)+((w-log(Om))+w))))),[mul 1.0 neg add 1.0 add add Om Om add sub w log Om w],1.0,1.0
0,0.18895647566964677,16.0,16,True,False,((((((((((((log(Om)-(a/a)))**(0.5)))**(0.5))-w)+w))**(0.5))+w))**(2)),[n2 add sqrt add sub sqrt sqrt sub log Om div a a w w w],1.0,1.0
0,0.022409807105607363,6.0,6,True,False,(Om+(((w+1.0))**(-1))),[add Om inv add w 1.0],1.0,1.0
0,0.0,26.0,26,False,False,-((a*-(((((((((sigma8/(((((((a)**(-1))-((((-(w))**(2)))**(2))))**(2))+a)+g))-1.0)-g)-g))**(-1)))**(0.5))))),"[neg mul a neg sqrt inv sub sub sub div sigma8 add add n2 sub inv a n2 n2
 neg w a g 1.0 g g]",1.0,1.0
0,0.0,24.0,24,False,False,(log((sigma8*(-(g)/((((((((((((((g*((((w*1.0))**(2))+w)))**(-1)))**(2))+a))**(2)))**(2)))**(2)))**(2)))))*sigma8),"[mul log mul sigma8 div neg g n2 n2 n2 n2 add n2 inv mul g add n2 mul w
 1.0 w a sigma8]",1.0,1.0
0,0.05958488939274499,6.0,6,True,False,(((exp(sigma8)+exp(1.0)))**(2)),[n2 add exp sigma8 exp 1.0],1.0,1.0
0,0.17373627949631462,4.0,4,True,False,((-(((1.0)**(2))))**(2)),[n2 neg n2 1.0],1.0,1.0
0,0.08558668562218037,13.0,13,True,False,((((((w-log(((w-Om)-((1.0)**(2))))))**(2))*w))**(2)),[n2 mul n2 sub w log sub sub w Om n2 1.0 w],1.0,1.0
0,0.12481845447594563,11.0,11,True,False,((log(((((((1.0)**(-1))-((w)**(-1))))**(2))/exp(w))))**(2)),[n2 log div n2 sub inv 1.0 inv w exp w],1.0,1.0
0,0.16003174143634977,13.0,13,True,False,((((exp((((sigma8)**(2))*((Om-((((Om)**(-1)))**(0.5)))-w))))**(2)))**(-1)),[inv n2 exp mul n2 sigma8 sub sub Om sqrt inv Om w],1.0,1.0
0,0.0,27.0,27,False,False,exp((g/-(((((((((((Om*((((g/(a/(Om/(Om*g)))))**(0.5))+w)))**(-1))+a))**(-1)))**(0.5))+sigma8)+Om)))),"[exp div g neg add add sqrt inv add inv mul Om add sqrt div g div a div Om
 mul Om g w a sigma8 Om]",1.0,1.0
0,0.1728834080026953,6.0,6,True,False,(((w)**(0.5))*(sigma8+Om)),[mul sqrt w add sigma8 Om],1.0,1.0
0,0.2076850598337601,5.0,5,True,False,(w-log(((w)**(2)))),[sub w log n2 w],1.0,1.0
0,0.0,24.0,24,False,False,-((((g/-((((-((((-(((w*g)-g)))**(0.5))+-((((g)**(0.5))+(sigma8/1.0)))))-1.0))**(2)))))**(0.5))),"[neg sqrt div g neg n2 sub neg add sqrt neg sub mul w g g neg add sqrt g
 div sigma8 1.0 1.0]",1.0,1.0
0,0.0,24.0,24,False,False,(((1.0--((w/(a/((((((-((g/(a/(sigma8*(w*w))))))**(2)))**(2)))**(2))))))-a)*a),"[mul sub sub 1.0 neg div w div a n2 n2 n2 neg div g div a mul sigma8 mul w
 w a a]",1.0,1.0
0,0.17127140309742783,11.0,11,True,False,(sigma8+((((exp((log(w)+(sigma8-Om))))**(2)))**(-1))),[add sigma8 inv n2 exp add log w sub sigma8 Om],1.0,1.0
0,0.0,25.0,25,False,False,(((a*(((((((((((((w*(g/(((((((Om)**(0.5)))**(0.5))-sigma8))**(0.5)))))**(0.5)))**(0.5))-w)-1.0))**(0.5)))**(-1)))**(0.5)))+Om)+a),"[add add mul a sqrt inv sqrt sub sub sqrt sqrt mul w div g sqrt sub sqrt
 sqrt Om sigma8 w 1.0 Om a]",1.0,1.0
0,0.17919587713787638,14.0,14,True,False,((exp(((log(1.0))**(0.5)))/(log((-(1.0)/Om))*1.0))*sigma8),[mul div exp sqrt log 1.0 mul log div neg 1.0 Om 1.0 sigma8],1.0,1.0
0,0.18927874997348318,11.0,11,True,False,-((((((log(1.0)/(((Om)**(-1))-log(1.0))))**(0.5)))**(-1))),[neg inv sqrt div log 1.0 sub inv Om log 1.0],1.0,1.0
0,0.16917730696284203,11.0,11,True,False,((((sigma8+((1.0)**(-1))))**(0.5))-((log((g/g)))**(0.5))),[sub sqrt add sigma8 inv 1.0 sqrt log div g g],1.0,
0,0.020609132095505484,7.0,7,True,False,((log((((-(w))**(0.5))/w)))**(-1)),[inv log div sqrt neg w w],1.0,1.0
0,0.024399421829684343,9.0,9,True,False,((log((((sigma8)**(-1))-exp((w-sigma8)))))**(-1)),[inv log sub inv sigma8 exp sub w sigma8],1.0,1.0
0,0.17879676989942056,16.0,16,True,False,(log((((((w+(((-((g+g))/g))**(2))))**(2)))**(-1)))*(Om/w)),[mul log inv n2 add w n2 div neg add g g g div Om w],1.0,1.0
0,0.074308081799364,14.0,14,True,False,((exp(((((w*log((((a)**(-1))*a)))+(1.0-w)))**(0.5))))**(2)),[n2 exp sqrt add mul w log mul inv a a sub 1.0 w],1.0,1.0
0,0.17235907798241631,18.0,18,True,False,(((((exp(w)-(((log(((Om)**(0.5)))-((w)**(2))))**(0.5)))*sigma8)+sigma8)/sigma8)-w),"[sub div add mul sub exp w sqrt sub log sqrt Om n2 w sigma8 sigma8 sigma8
 w]",1.0,1.0
0,0.18708450465850315,14.0,14,True,False,(((g/(-(((sigma8--(((((w)**(-1)))**(2))))+1.0))*g)))**(2)),[n2 div g mul neg add sub sigma8 neg n2 inv w 1.0 g],1.0,1.0
0,0.15628990954828534,5.0,5,True,False,(exp(Om)+-(w)),[add exp Om neg w],1.0,1.0
0,0.16266533203062497,8.0,8,True,False,(((exp(-(((log(Om))**(-1))))-1.0))**(2)),[n2 sub exp neg inv log Om 1.0],1.0,1.0
0,0.18187033020992605,18.0,18,True,False,(((exp(-(log(sigma8)))-(((-(((sigma8/sigma8)+Om))+w)*Om)/w)))**(2)),[n2 sub exp neg log sigma8 div mul add neg add div sigma8 sigma8 Om w Om w],1.0,1.0
0,0.158373722751937,13.0,13,True,False,(w-(w*exp((a*((((sigma8)**(0.5))/a)/sigma8))))),[sub w mul w exp mul a div div sqrt sigma8 a sigma8],1.0,1.0
0,0.18618026530695833,12.0,12,True,False,log((((sigma8*exp(((sigma8+-(((sigma8)**(0.5))))+sigma8))))**(0.5))),[log sqrt mul sigma8 exp add add sigma8 neg sqrt sigma8 sigma8],1.0,1.0
0,0.0,26.0,26,False,False,(((g+-(((((((((w*((g+g)+g)))**(-1))+((-((sigma8*w)))**(0.5))))**(-1))+1.0)-a)))+Om)*w),"[mul add add g neg sub add inv add inv mul w add add g g g sqrt neg mul
 sigma8 w 1.0 a Om w]",1.0,1.0
0,0.1786765997766398,7.0,7,True,False,(Om+((exp(((((1.0)**(2)))**(-1))))**(-1))),[add Om inv exp inv n2 1.0],1.0,1.0
0,0.16437351078215054,11.0,11,True,False,(((1.0-((w*exp(sigma8))+(1.0*Om))))**(0.5)),[sqrt sub 1.0 add mul w exp sigma8 mul 1.0 Om],1.0,1.0
0,0.18325934608947314,16.0,16,True,False,exp((g/(((w+-(((1.0)**(2))))*((g-g)+g))+g))),[exp div g add mul add w neg n2 1.0 add sub g g g g],1.0,1.0
0,0.21584898110750125,6.0,6,True,False,log((((((w-1.0))**(2)))**(-1))),[log inv n2 sub w 1.0],1.0,1.0
0,0.0,22.0,22,False,False,-((((((((((((sigma8*1.0)-sigma8)/w)/g)/g)*sigma8))**(-1))/(1.0/(a*sigma8))))**(2))),"[neg n2 div inv mul div div div sub mul sigma8 1.0 sigma8 w g g sigma8 div
 1.0 mul a sigma8]",1.0,1.0
0,0.0,21.0,21,False,False,(sigma8/((sigma8/w)--((((a*(sigma8/(((sigma8*(g*(((g)**(0.5))-sigma8))))**(0.5)))))**(-1))))),"[div sigma8 sub div sigma8 w neg inv mul a div sigma8 sqrt mul sigma8 mul
 g sub sqrt g sigma8]",1.0,1.0
0,0.229979585042523,15.0,15,True,True,(-(1.0)+((((-(w)*-(((1.0/1.0)-1.0)))-1.0))**(-1))),[add neg 1.0 inv sub mul neg w neg sub div 1.0 1.0 1.0 1.0],1.0,1.0
0,0.1505678327867008,6.0,6,True,False,exp(((((log(((Om)**(-1))))**(0.5)))**(0.5))),[exp sqrt sqrt log inv Om],1.0,1.0
0,0.0,21.0,21,False,False,((exp(((((g*(((g)**(2))*w)))**(2))*(w*(1.0*(((((g/(1.0/1.0)))**(2)))**(2)))))))**(2)),[n2 exp mul n2 mul g mul n2 g w mul w mul 1.0 n2 n2 div g div 1.0 1.0],1.0,1.0
0,0.21032625783813783,6.0,6,True,False,-(log((((sigma8-w))**(2)))),[neg log n2 sub sigma8 w],1.0,1.0
0,0.14896813703629322,8.0,8,True,False,exp(-((-(sigma8)/(1.0-Om)))),[exp neg div neg sigma8 sub 1.0 Om],1.0,1.0
0,0.18732681776109153,23.0,23,True,False,(((g/((((1.0)**(0.5))+((((w)**(0.5)))**(0.5)))*((((g)**(-1))/(Om*-(((-((Om/g)))**(2)))))+g))))**(0.5)),"[sqrt div g mul add sqrt 1.0 sqrt sqrt w add div inv g mul Om neg n2 neg
 div Om g g]",1.0,1.0
